,Image,Quality_Binary,Error_Multi,Problem
1623,Spule002_Image0672.jpg,1,7.0,
1624,Spule002_Image0673.jpg,1,7.0,
1625,Spule002_Image0674.jpg,1,7.0,
1626,Spule002_Image0675.jpg,1,7.0,
1627,Spule002_Image0676.jpg,1,7.0,
1628,Spule002_Image0677.jpg,1,7.0,
1629,Spule002_Image0678.jpg,1,7.0,
1630,Spule002_Image0679.jpg,1,7.0,
1631,Spule002_Image0680.jpg,1,7.0,
1632,Spule002_Image0681.jpg,1,7.0,
1633,Spule002_Image0682.jpg,1,7.0,
1634,Spule002_Image0683.jpg,1,7.0,
1635,Spule002_Image0684.jpg,1,7.0,
1636,Spule002_Image0685.jpg,1,7.0,
1637,Spule002_Image0686.jpg,1,7.0,
1638,Spule002_Image0687.jpg,1,7.0,
1639,Spule002_Image0688.jpg,1,7.0,
1640,Spule002_Image0689.jpg,1,7.0,
1641,Spule002_Image0690.jpg,1,7.0,
1642,Spule002_Image0691.jpg,1,7.0,
1643,Spule002_Image0692.jpg,1,7.0,
1644,Spule002_Image0693.jpg,1,7.0,
1645,Spule002_Image0694.jpg,1,7.0,
1646,Spule002_Image0695.jpg,1,7.0,
1647,Spule002_Image0696.jpg,1,7.0,
1648,Spule002_Image0697.jpg,1,7.0,
1649,Spule002_Image0698.jpg,1,7.0,
1650,Spule002_Image0699.jpg,1,7.0,
1651,Spule002_Image0700.jpg,1,7.0,
1652,Spule002_Image0701.jpg,1,7.0,
1653,Spule002_Image0702.jpg,1,7.0,
1654,Spule002_Image0703.jpg,1,7.0,
1655,Spule002_Image0704.jpg,1,7.0,
1656,Spule002_Image0705.jpg,1,7.0,
1657,Spule002_Image0706.jpg,1,7.0,
1658,Spule002_Image0707.jpg,1,7.0,
1659,Spule002_Image0708.jpg,1,7.0,
1660,Spule002_Image0709.jpg,1,7.0,
1661,Spule002_Image0710.jpg,1,7.0,
1662,Spule002_Image0711.jpg,1,7.0,
1663,Spule002_Image0712.jpg,1,7.0,
1664,Spule002_Image0713.jpg,1,7.0,
1665,Spule002_Image0714.jpg,1,7.0,
1666,Spule002_Image0715.jpg,1,7.0,
1667,Spule002_Image0716.jpg,1,7.0,
1668,Spule002_Image0717.jpg,1,7.0,
1669,Spule002_Image0718.jpg,1,7.0,
1670,Spule002_Image0719.jpg,1,7.0,
1671,Spule002_Image0720.jpg,1,7.0,
1672,Spule002_Image0721.jpg,1,7.0,
1673,Spule002_Image0722.jpg,1,7.0,
1674,Spule002_Image0723.jpg,1,7.0,
1675,Spule002_Image0724.jpg,1,7.0,
1676,Spule002_Image0725.jpg,1,7.0,
1677,Spule002_Image0726.jpg,1,7.0,
1678,Spule002_Image0727.jpg,1,7.0,
1679,Spule002_Image0728.jpg,1,7.0,
1680,Spule002_Image0729.jpg,1,7.0,
1681,Spule002_Image0730.jpg,1,7.0,
1682,Spule002_Image0731.jpg,1,7.0,
1683,Spule002_Image0732.jpg,1,7.0,
1684,Spule002_Image0733.jpg,1,7.0,
1685,Spule002_Image0734.jpg,1,7.0,
1686,Spule002_Image0735.jpg,1,7.0,
1687,Spule002_Image0736.jpg,1,7.0,
1688,Spule002_Image0737.jpg,1,7.0,
1689,Spule002_Image0738.jpg,1,7.0,
1690,Spule002_Image0739.jpg,1,7.0,
1691,Spule002_Image0740.jpg,1,7.0,
1692,Spule002_Image0741.jpg,1,7.0,
1693,Spule002_Image0742.jpg,1,7.0,
1694,Spule002_Image0743.jpg,1,7.0,
1695,Spule002_Image0744.jpg,1,7.0,
1696,Spule002_Image0745.jpg,1,7.0,
1697,Spule002_Image0746.jpg,1,7.0,
1698,Spule002_Image0747.jpg,1,7.0,
1699,Spule002_Image0748.jpg,1,7.0,
1700,Spule002_Image0749.jpg,1,7.0,
1701,Spule002_Image0750.jpg,1,7.0,
1702,Spule002_Image0751.jpg,1,7.0,
1703,Spule002_Image0752.jpg,1,7.0,
1704,Spule002_Image0753.jpg,1,7.0,
1705,Spule002_Image0754.jpg,1,7.0,
1706,Spule002_Image0755.jpg,1,7.0,
1707,Spule002_Image0756.jpg,1,7.0,
1708,Spule002_Image0757.jpg,1,7.0,
1709,Spule002_Image0758.jpg,1,7.0,
1710,Spule002_Image0759.jpg,1,7.0,
1711,Spule002_Image0760.jpg,1,7.0,
1712,Spule002_Image0761.jpg,1,7.0,
1713,Spule002_Image0762.jpg,1,7.0,
1714,Spule002_Image0763.jpg,1,7.0,
1715,Spule002_Image0764.jpg,1,7.0,
1716,Spule002_Image0765.jpg,1,7.0,
1717,Spule002_Image0766.jpg,1,7.0,
1718,Spule002_Image0767.jpg,1,7.0,
1719,Spule002_Image0768.jpg,1,7.0,
1720,Spule002_Image0769.jpg,1,7.0,
1721,Spule002_Image0770.jpg,1,7.0,
1722,Spule002_Image0771.jpg,1,7.0,
1723,Spule002_Image0772.jpg,1,7.0,
1724,Spule002_Image0773.jpg,1,7.0,
1725,Spule002_Image0774.jpg,1,7.0,
1726,Spule002_Image0775.jpg,1,7.0,
1727,Spule002_Image0776.jpg,1,7.0,
1728,Spule002_Image0777.jpg,1,7.0,
1729,Spule002_Image0778.jpg,1,7.0,
1730,Spule002_Image0779.jpg,1,7.0,
1731,Spule002_Image0780.jpg,1,7.0,
1732,Spule002_Image0781.jpg,1,7.0,
1733,Spule002_Image0782.jpg,1,7.0,
1734,Spule002_Image0783.jpg,1,7.0,
1735,Spule002_Image0784.jpg,1,7.0,
1736,Spule002_Image0785.jpg,1,7.0,
1737,Spule002_Image0786.jpg,1,7.0,
1738,Spule002_Image0787.jpg,1,7.0,
1739,Spule002_Image0788.jpg,1,7.0,
1740,Spule002_Image0789.jpg,1,7.0,
1741,Spule002_Image0790.jpg,1,7.0,
1742,Spule002_Image0791.jpg,1,7.0,
1743,Spule002_Image0792.jpg,1,7.0,
1744,Spule002_Image0793.jpg,1,7.0,
1745,Spule002_Image0794.jpg,1,7.0,
1746,Spule002_Image0795.jpg,1,7.0,
1747,Spule002_Image0796.jpg,1,7.0,
1748,Spule002_Image0797.jpg,1,7.0,
1749,Spule002_Image0798.jpg,1,7.0,
1750,Spule002_Image0799.jpg,1,7.0,
1751,Spule002_Image0800.jpg,1,7.0,
1752,Spule002_Image0801.jpg,1,7.0,
1753,Spule002_Image0802.jpg,1,7.0,
1754,Spule002_Image0803.jpg,1,7.0,
1755,Spule002_Image0804.jpg,1,7.0,
1756,Spule002_Image0805.jpg,1,7.0,
1757,Spule002_Image0806.jpg,1,7.0,
1758,Spule002_Image0807.jpg,1,7.0,
1759,Spule002_Image0808.jpg,1,7.0,
1760,Spule002_Image0809.jpg,1,7.0,
1761,Spule002_Image0810.jpg,1,7.0,
1762,Spule002_Image0811.jpg,1,7.0,
1763,Spule002_Image0812.jpg,1,7.0,
1764,Spule002_Image0813.jpg,1,7.0,
1765,Spule002_Image0814.jpg,1,7.0,
1766,Spule002_Image0815.jpg,1,7.0,
1767,Spule002_Image0816.jpg,1,7.0,
1768,Spule002_Image0817.jpg,1,7.0,
1769,Spule002_Image0818.jpg,1,7.0,
1770,Spule002_Image0819.jpg,1,7.0,
1771,Spule002_Image0820.jpg,1,7.0,
1772,Spule002_Image0821.jpg,1,7.0,
1773,Spule002_Image0822.jpg,1,7.0,
1774,Spule002_Image0823.jpg,1,7.0,
1775,Spule002_Image0824.jpg,1,7.0,
1776,Spule002_Image0825.jpg,1,7.0,
1777,Spule002_Image0826.jpg,1,7.0,
1778,Spule002_Image0827.jpg,1,7.0,
1779,Spule002_Image0828.jpg,1,7.0,
1780,Spule002_Image0829.jpg,1,7.0,
1781,Spule002_Image0830.jpg,1,7.0,
1782,Spule002_Image0831.jpg,1,7.0,
1783,Spule002_Image0832.jpg,1,7.0,
1784,Spule002_Image0833.jpg,1,7.0,
1785,Spule002_Image0834.jpg,1,7.0,
1786,Spule002_Image0835.jpg,1,7.0,
1787,Spule002_Image0836.jpg,1,7.0,
1788,Spule002_Image0837.jpg,1,7.0,
1789,Spule002_Image0838.jpg,1,7.0,
1790,Spule002_Image0839.jpg,1,7.0,
1791,Spule002_Image0840.jpg,1,7.0,
1792,Spule002_Image0841.jpg,1,7.0,
1793,Spule002_Image0842.jpg,1,7.0,
1794,Spule002_Image0843.jpg,1,7.0,
1795,Spule002_Image0844.jpg,1,7.0,
1796,Spule002_Image0845.jpg,1,7.0,
1797,Spule002_Image0846.jpg,1,7.0,
1798,Spule002_Image0847.jpg,1,7.0,
1799,Spule002_Image0848.jpg,1,7.0,
1800,Spule002_Image0849.jpg,1,7.0,
1801,Spule002_Image0850.jpg,1,7.0,
1802,Spule002_Image0851.jpg,1,7.0,
1803,Spule002_Image0852.jpg,1,7.0,
1804,Spule002_Image0853.jpg,1,7.0,
1805,Spule002_Image0854.jpg,1,7.0,
1806,Spule002_Image0855.jpg,1,7.0,
1807,Spule002_Image0856.jpg,1,7.0,
1808,Spule002_Image0857.jpg,1,7.0,
1809,Spule002_Image0858.jpg,1,7.0,
1810,Spule002_Image0859.jpg,1,7.0,
1811,Spule002_Image0860.jpg,1,7.0,
1812,Spule002_Image0861.jpg,1,7.0,
1813,Spule002_Image0862.jpg,1,7.0,
1814,Spule002_Image0863.jpg,1,7.0,
1815,Spule002_Image0864.jpg,1,7.0,
1816,Spule002_Image0865.jpg,1,7.0,
1817,Spule002_Image0866.jpg,1,7.0,
1818,Spule002_Image0867.jpg,1,7.0,
1819,Spule002_Image0868.jpg,1,7.0,
1820,Spule002_Image0869.jpg,1,7.0,
1821,Spule002_Image0870.jpg,1,7.0,
1822,Spule002_Image0871.jpg,1,7.0,
1823,Spule002_Image0872.jpg,1,7.0,
1824,Spule002_Image0873.jpg,1,7.0,
1825,Spule002_Image0874.jpg,1,7.0,
1826,Spule002_Image0875.jpg,1,7.0,
1827,Spule002_Image0876.jpg,1,7.0,
1828,Spule002_Image0877.jpg,1,7.0,
1829,Spule002_Image0878.jpg,1,7.0,
1830,Spule002_Image0879.jpg,1,7.0,
1831,Spule002_Image0880.jpg,1,7.0,
1832,Spule002_Image0881.jpg,1,7.0,
1833,Spule002_Image0882.jpg,1,7.0,
1834,Spule002_Image0883.jpg,1,7.0,
1835,Spule002_Image0884.jpg,1,7.0,
1836,Spule002_Image0885.jpg,1,7.0,
1837,Spule002_Image0886.jpg,1,7.0,
1838,Spule002_Image0887.jpg,1,7.0,
1839,Spule002_Image0888.jpg,1,7.0,
1840,Spule002_Image0889.jpg,1,7.0,
1841,Spule002_Image0890.jpg,1,7.0,
1842,Spule002_Image0891.jpg,1,7.0,
1843,Spule002_Image0892.jpg,1,7.0,
1844,Spule002_Image0893.jpg,1,7.0,
1845,Spule002_Image0894.jpg,1,7.0,
1846,Spule002_Image0895.jpg,1,7.0,
1847,Spule002_Image0896.jpg,1,7.0,
1848,Spule002_Image0897.jpg,1,7.0,
1849,Spule002_Image0898.jpg,1,7.0,
1850,Spule002_Image0899.jpg,1,7.0,
1851,Spule002_Image0900.jpg,1,7.0,
1852,Spule002_Image0901.jpg,1,7.0,
1853,Spule002_Image0902.jpg,1,7.0,
1854,Spule002_Image0903.jpg,1,7.0,
1855,Spule002_Image0904.jpg,1,7.0,
1856,Spule002_Image0905.jpg,1,7.0,
1857,Spule002_Image0906.jpg,1,7.0,
1858,Spule002_Image0907.jpg,1,7.0,
1859,Spule002_Image0908.jpg,1,7.0,
1860,Spule002_Image0909.jpg,1,7.0,
1861,Spule002_Image0910.jpg,1,7.0,
1862,Spule002_Image0911.jpg,1,7.0,
1863,Spule002_Image0912.jpg,1,7.0,
1864,Spule002_Image0913.jpg,1,7.0,
1865,Spule002_Image0914.jpg,1,7.0,
1866,Spule002_Image0915.jpg,1,7.0,
1867,Spule002_Image0916.jpg,1,7.0,
1868,Spule002_Image0917.jpg,1,7.0,
1869,Spule002_Image0918.jpg,1,7.0,
1870,Spule002_Image0919.jpg,1,7.0,
1871,Spule002_Image0920.jpg,1,7.0,
1872,Spule002_Image0921.jpg,1,7.0,
1873,Spule002_Image0922.jpg,1,7.0,
1874,Spule002_Image0923.jpg,1,7.0,
1875,Spule002_Image0924.jpg,1,7.0,
1876,Spule002_Image0925.jpg,1,7.0,
1877,Spule002_Image0926.jpg,1,7.0,
1878,Spule002_Image0927.jpg,1,7.0,
1879,Spule002_Image0928.jpg,1,7.0,
1880,Spule002_Image0929.jpg,1,7.0,
1881,Spule002_Image0930.jpg,1,7.0,
1882,Spule002_Image0931.jpg,1,7.0,
1883,Spule002_Image0932.jpg,1,7.0,
1884,Spule002_Image0933.jpg,1,7.0,
1885,Spule002_Image0934.jpg,1,7.0,
1886,Spule002_Image0935.jpg,1,7.0,
1887,Spule002_Image0936.jpg,1,7.0,
1888,Spule002_Image0937.jpg,1,7.0,
1889,Spule002_Image0938.jpg,1,7.0,
1890,Spule002_Image0939.jpg,1,7.0,
1891,Spule002_Image0940.jpg,1,7.0,
1892,Spule002_Image0941.jpg,1,7.0,
1893,Spule002_Image0942.jpg,1,7.0,
1894,Spule002_Image0943.jpg,1,7.0,
1895,Spule002_Image0944.jpg,1,7.0,
1896,Spule002_Image0945.jpg,1,7.0,
1897,Spule002_Image0946.jpg,1,7.0,
1898,Spule002_Image0947.jpg,1,7.0,
1899,Spule002_Image0948.jpg,1,7.0,
1900,Spule002_Image0949.jpg,1,7.0,
1901,Spule002_Image0950.jpg,1,7.0,
1902,Spule002_Image0951.jpg,1,7.0,
1903,Spule002_Image0952.jpg,1,7.0,
1904,Spule002_Image0953.jpg,1,7.0,
1905,Spule002_Image0954.jpg,1,7.0,
1906,Spule002_Image0955.jpg,1,7.0,
1907,Spule002_Image0956.jpg,1,7.0,
1908,Spule002_Image0957.jpg,1,7.0,
1909,Spule002_Image0958.jpg,1,7.0,
1910,Spule002_Image0959.jpg,1,7.0,
1911,Spule002_Image0960.jpg,1,7.0,
1912,Spule003_Image0001.jpg,0,0.0,
1913,Spule003_Image0002.jpg,0,0.0,
1914,Spule003_Image0003.jpg,0,0.0,
1915,Spule003_Image0004.jpg,0,0.0,
1916,Spule003_Image0005.jpg,0,0.0,
1917,Spule003_Image0006.jpg,0,0.0,
1918,Spule003_Image0007.jpg,0,0.0,
1919,Spule003_Image0008.jpg,0,0.0,
1920,Spule003_Image0009.jpg,0,0.0,
1921,Spule003_Image0010.jpg,0,0.0,
1922,Spule003_Image0011.jpg,0,0.0,
1923,Spule003_Image0012.jpg,0,0.0,
1924,Spule003_Image0013.jpg,0,0.0,
1925,Spule003_Image0014.jpg,0,0.0,
1926,Spule003_Image0015.jpg,0,0.0,
1927,Spule003_Image0016.jpg,0,0.0,
1928,Spule003_Image0017.jpg,0,0.0,
1929,Spule003_Image0018.jpg,0,0.0,
1930,Spule003_Image0019.jpg,0,0.0,
1931,Spule003_Image0020.jpg,0,0.0,
1932,Spule003_Image0021.jpg,0,0.0,
1933,Spule003_Image0022.jpg,0,0.0,
1934,Spule003_Image0023.jpg,0,0.0,
1935,Spule003_Image0024.jpg,0,0.0,
1936,Spule003_Image0025.jpg,0,0.0,
1937,Spule003_Image0026.jpg,0,0.0,
1938,Spule003_Image0027.jpg,0,0.0,
1939,Spule003_Image0028.jpg,0,0.0,
1940,Spule003_Image0029.jpg,0,0.0,
1941,Spule003_Image0030.jpg,0,0.0,
1942,Spule003_Image0031.jpg,0,0.0,
1943,Spule003_Image0032.jpg,0,0.0,
1944,Spule003_Image0033.jpg,0,0.0,
1945,Spule003_Image0034.jpg,0,0.0,
1946,Spule003_Image0035.jpg,0,0.0,
1947,Spule003_Image0036.jpg,0,0.0,
1948,Spule003_Image0037.jpg,0,0.0,
1949,Spule003_Image0038.jpg,0,0.0,
1950,Spule003_Image0039.jpg,0,0.0,
1951,Spule003_Image0040.jpg,0,0.0,
1952,Spule003_Image0041.jpg,0,0.0,
1953,Spule003_Image0042.jpg,0,0.0,
1954,Spule003_Image0043.jpg,0,0.0,
1955,Spule003_Image0044.jpg,0,0.0,
1956,Spule003_Image0045.jpg,0,0.0,
1957,Spule003_Image0046.jpg,0,0.0,
1958,Spule003_Image0047.jpg,0,0.0,
1959,Spule003_Image0048.jpg,0,0.0,
1960,Spule003_Image0049.jpg,0,0.0,
1961,Spule003_Image0050.jpg,0,0.0,
1962,Spule003_Image0051.jpg,0,0.0,
1963,Spule003_Image0052.jpg,0,0.0,
1964,Spule003_Image0053.jpg,0,0.0,
1965,Spule003_Image0054.jpg,0,0.0,
1966,Spule003_Image0055.jpg,0,0.0,
1967,Spule003_Image0056.jpg,0,0.0,
1968,Spule003_Image0057.jpg,0,0.0,
1969,Spule003_Image0058.jpg,0,0.0,
1970,Spule003_Image0059.jpg,0,0.0,
1971,Spule003_Image0060.jpg,0,0.0,
1972,Spule003_Image0061.jpg,0,0.0,
1973,Spule003_Image0062.jpg,0,0.0,
1974,Spule003_Image0063.jpg,0,0.0,
1975,Spule003_Image0064.jpg,0,0.0,
1976,Spule003_Image0065.jpg,0,0.0,
1977,Spule003_Image0066.jpg,0,0.0,
1978,Spule003_Image0067.jpg,0,0.0,
1979,Spule003_Image0068.jpg,0,0.0,
1980,Spule003_Image0069.jpg,0,0.0,
1981,Spule003_Image0070.jpg,0,0.0,
1982,Spule003_Image0071.jpg,0,0.0,
1983,Spule003_Image0072.jpg,0,0.0,
1984,Spule003_Image0073.jpg,0,0.0,
1985,Spule003_Image0074.jpg,0,0.0,
1986,Spule003_Image0075.jpg,0,0.0,
1987,Spule003_Image0076.jpg,0,0.0,
1988,Spule003_Image0077.jpg,0,0.0,
1989,Spule003_Image0078.jpg,0,0.0,
1990,Spule003_Image0079.jpg,0,0.0,
1991,Spule003_Image0080.jpg,0,0.0,
1992,Spule003_Image0081.jpg,0,0.0,
1993,Spule003_Image0082.jpg,0,0.0,
1994,Spule003_Image0083.jpg,0,0.0,
1995,Spule003_Image0084.jpg,0,0.0,
1996,Spule003_Image0085.jpg,0,0.0,
1997,Spule003_Image0086.jpg,0,0.0,
1998,Spule003_Image0087.jpg,0,0.0,
1999,Spule003_Image0088.jpg,0,0.0,
2000,Spule003_Image0089.jpg,0,0.0,
2001,Spule003_Image0090.jpg,0,0.0,
2002,Spule003_Image0091.jpg,1,2.0,
2003,Spule003_Image0092.jpg,1,2.0,
2004,Spule003_Image0093.jpg,0,0.0,
2005,Spule003_Image0094.jpg,0,0.0,
2006,Spule003_Image0095.jpg,1,2.0,
2007,Spule003_Image0096.jpg,1,2.0,
2008,Spule003_Image0097.jpg,0,0.0,
2009,Spule003_Image0098.jpg,0,0.0,
2010,Spule003_Image0099.jpg,1,2.0,
2011,Spule003_Image0100.jpg,1,2.0,
2012,Spule003_Image0101.jpg,0,0.0,
2013,Spule003_Image0102.jpg,0,0.0,
2014,Spule003_Image0103.jpg,1,2.0,
2015,Spule003_Image0104.jpg,1,2.0,
2016,Spule003_Image0105.jpg,0,0.0,
2017,Spule003_Image0106.jpg,0,0.0,
2018,Spule003_Image0107.jpg,1,2.0,
2019,Spule003_Image0108.jpg,1,2.0,
2020,Spule003_Image0109.jpg,0,0.0,
2021,Spule003_Image0110.jpg,0,0.0,
2022,Spule003_Image0111.jpg,1,2.0,
2023,Spule003_Image0112.jpg,1,2.0,
2024,Spule003_Image0113.jpg,0,0.0,
2025,Spule003_Image0114.jpg,0,0.0,
2026,Spule003_Image0115.jpg,1,2.0,
2027,Spule003_Image0116.jpg,1,2.0,
2028,Spule003_Image0117.jpg,0,0.0,
2029,Spule003_Image0118.jpg,0,0.0,
2030,Spule003_Image0119.jpg,1,2.0,
2031,Spule003_Image0120.jpg,1,2.0,
2032,Spule003_Image0121.jpg,0,0.0,
2033,Spule003_Image0122.jpg,0,0.0,
2034,Spule003_Image0123.jpg,1,2.0,
2035,Spule003_Image0124.jpg,1,2.0,
2036,Spule003_Image0125.jpg,0,0.0,
2037,Spule003_Image0126.jpg,0,0.0,
2038,Spule003_Image0127.jpg,1,2.0,
2039,Spule003_Image0128.jpg,1,2.0,
2040,Spule003_Image0129.jpg,0,0.0,
2041,Spule003_Image0130.jpg,0,0.0,
2042,Spule003_Image0131.jpg,1,2.0,
2043,Spule003_Image0132.jpg,1,2.0,
2044,Spule003_Image0133.jpg,0,0.0,
2045,Spule003_Image0134.jpg,0,0.0,
2046,Spule003_Image0135.jpg,1,2.0,
2047,Spule003_Image0136.jpg,1,2.0,
2048,Spule003_Image0137.jpg,0,0.0,
2049,Spule003_Image0138.jpg,0,0.0,
2050,Spule003_Image0139.jpg,1,2.0,
2051,Spule003_Image0140.jpg,1,2.0,
2052,Spule003_Image0141.jpg,0,0.0,
2053,Spule003_Image0142.jpg,0,0.0,
2054,Spule003_Image0143.jpg,1,2.0,
2055,Spule003_Image0144.jpg,1,2.0,
2056,Spule003_Image0145.jpg,0,0.0,
2057,Spule003_Image0146.jpg,0,0.0,
2058,Spule003_Image0147.jpg,1,2.0,
2059,Spule003_Image0148.jpg,1,2.0,
2060,Spule003_Image0149.jpg,0,0.0,
2061,Spule003_Image0150.jpg,0,0.0,
2062,Spule003_Image0151.jpg,1,2.0,
2063,Spule003_Image0152.jpg,1,2.0,
2064,Spule003_Image0153.jpg,0,0.0,
2065,Spule003_Image0154.jpg,0,0.0,
2066,Spule003_Image0155.jpg,1,2.0,
2067,Spule003_Image0156.jpg,1,2.0,
2068,Spule003_Image0157.jpg,0,0.0,
2069,Spule003_Image0158.jpg,0,0.0,
2070,Spule003_Image0159.jpg,1,2.0,
2071,Spule003_Image0160.jpg,1,2.0,
2072,Spule003_Image0161.jpg,0,0.0,
2073,Spule003_Image0162.jpg,0,0.0,
2074,Spule003_Image0163.jpg,1,2.0,
2075,Spule003_Image0164.jpg,1,2.0,
2076,Spule003_Image0165.jpg,0,0.0,
2077,Spule003_Image0166.jpg,0,0.0,
2078,Spule003_Image0167.jpg,1,2.0,
2079,Spule003_Image0168.jpg,1,2.0,
2080,Spule003_Image0169.jpg,0,0.0,
2081,Spule003_Image0170.jpg,0,0.0,
2082,Spule003_Image0171.jpg,1,2.0,
2083,Spule003_Image0172.jpg,1,2.0,
2084,Spule003_Image0173.jpg,0,0.0,
2085,Spule003_Image0174.jpg,0,0.0,
2086,Spule003_Image0175.jpg,1,2.0,
2087,Spule003_Image0176.jpg,1,2.0,
2088,Spule003_Image0177.jpg,0,0.0,
2089,Spule003_Image0178.jpg,0,0.0,
2090,Spule003_Image0179.jpg,1,2.0,
2091,Spule003_Image0180.jpg,1,2.0,
2092,Spule003_Image0181.jpg,0,0.0,
2093,Spule003_Image0182.jpg,0,0.0,
2094,Spule003_Image0183.jpg,1,2.0,
2095,Spule003_Image0184.jpg,1,2.0,
2096,Spule003_Image0185.jpg,0,0.0,
2097,Spule003_Image0186.jpg,0,0.0,
2098,Spule003_Image0187.jpg,1,2.0,
2099,Spule003_Image0188.jpg,1,2.0,
2100,Spule003_Image0189.jpg,0,0.0,
2101,Spule003_Image0190.jpg,0,0.0,
2102,Spule003_Image0191.jpg,1,2.0,
2103,Spule003_Image0192.jpg,1,2.0,
2104,Spule003_Image0193.jpg,0,0.0,
2105,Spule003_Image0194.jpg,0,0.0,
2106,Spule003_Image0195.jpg,1,2.0,
2107,Spule003_Image0196.jpg,1,2.0,
2108,Spule003_Image0197.jpg,0,0.0,
2109,Spule003_Image0198.jpg,0,0.0,
2110,Spule003_Image0199.jpg,1,2.0,
2111,Spule003_Image0200.jpg,1,2.0,
2112,Spule003_Image0201.jpg,0,0.0,
2113,Spule003_Image0202.jpg,0,0.0,
2114,Spule003_Image0203.jpg,1,2.0,
2115,Spule003_Image0204.jpg,1,2.0,
2116,Spule003_Image0205.jpg,0,0.0,
2117,Spule003_Image0206.jpg,0,0.0,
2118,Spule003_Image0207.jpg,1,2.0,
2119,Spule003_Image0208.jpg,1,2.0,
2120,Spule003_Image0209.jpg,0,0.0,
2121,Spule003_Image0210.jpg,0,0.0,
2122,Spule003_Image0211.jpg,1,2.0,
2123,Spule003_Image0212.jpg,1,2.0,
2124,Spule003_Image0213.jpg,0,0.0,
2125,Spule003_Image0214.jpg,0,0.0,
2126,Spule003_Image0215.jpg,1,2.0,
2127,Spule003_Image0216.jpg,1,2.0,
2128,Spule003_Image0217.jpg,0,0.0,
2129,Spule003_Image0218.jpg,0,0.0,
2130,Spule003_Image0219.jpg,1,2.0,
2131,Spule003_Image0220.jpg,1,2.0,
2132,Spule003_Image0221.jpg,0,0.0,
2133,Spule003_Image0222.jpg,0,0.0,
2134,Spule003_Image0223.jpg,1,2.0,
2135,Spule003_Image0224.jpg,1,2.0,
2136,Spule003_Image0225.jpg,0,0.0,
2137,Spule003_Image0226.jpg,0,0.0,
2138,Spule003_Image0227.jpg,1,2.0,
2139,Spule003_Image0228.jpg,1,2.0,
2140,Spule003_Image0229.jpg,0,0.0,
2141,Spule003_Image0230.jpg,0,0.0,
2142,Spule003_Image0231.jpg,1,2.0,
2143,Spule003_Image0232.jpg,1,2.0,
2144,Spule003_Image0233.jpg,0,0.0,
2145,Spule003_Image0234.jpg,0,0.0,
2146,Spule003_Image0235.jpg,1,2.0,
2147,Spule003_Image0236.jpg,1,2.0,
2148,Spule003_Image0237.jpg,0,0.0,
2149,Spule003_Image0238.jpg,0,0.0,
2150,Spule003_Image0239.jpg,1,2.0,
2151,Spule003_Image0240.jpg,1,2.0,
2152,Spule003_Image0241.jpg,0,0.0,
2153,Spule003_Image0242.jpg,0,0.0,
2154,Spule003_Image0243.jpg,1,2.0,
2155,Spule003_Image0244.jpg,1,2.0,
2156,Spule003_Image0245.jpg,0,0.0,
2157,Spule003_Image0246.jpg,0,0.0,
2158,Spule003_Image0247.jpg,1,2.0,
2159,Spule003_Image0248.jpg,1,2.0,
2160,Spule003_Image0249.jpg,0,0.0,
2161,Spule003_Image0250.jpg,0,0.0,
2162,Spule003_Image0251.jpg,1,2.0,
2163,Spule003_Image0252.jpg,1,2.0,
2164,Spule003_Image0253.jpg,0,0.0,
2165,Spule003_Image0254.jpg,0,0.0,
2166,Spule003_Image0255.jpg,1,2.0,
2167,Spule003_Image0256.jpg,1,2.0,
2168,Spule003_Image0257.jpg,0,0.0,
2169,Spule003_Image0258.jpg,0,0.0,
2170,Spule003_Image0259.jpg,1,2.0,
2171,Spule003_Image0260.jpg,1,2.0,
2172,Spule003_Image0261.jpg,0,0.0,
2173,Spule003_Image0262.jpg,0,0.0,
2174,Spule003_Image0263.jpg,1,2.0,
2175,Spule003_Image0264.jpg,1,2.0,
2176,Spule003_Image0265.jpg,0,0.0,
2177,Spule003_Image0266.jpg,0,0.0,
2178,Spule003_Image0267.jpg,1,2.0,
2179,Spule003_Image0268.jpg,1,2.0,
2180,Spule003_Image0269.jpg,0,0.0,
2181,Spule003_Image0270.jpg,0,0.0,
2182,Spule003_Image0271.jpg,1,2.0,
2183,Spule003_Image0272.jpg,1,2.0,
2184,Spule003_Image0273.jpg,0,0.0,
2185,Spule003_Image0274.jpg,0,0.0,
2186,Spule003_Image0275.jpg,1,2.0,
2187,Spule003_Image0276.jpg,1,2.0,
2188,Spule003_Image0277.jpg,0,0.0,
2189,Spule003_Image0278.jpg,0,0.0,
2190,Spule003_Image0279.jpg,1,2.0,
2191,Spule003_Image0280.jpg,1,2.0,
2192,Spule003_Image0281.jpg,0,0.0,
2193,Spule003_Image0282.jpg,0,0.0,
2194,Spule003_Image0283.jpg,1,2.0,
2195,Spule003_Image0284.jpg,1,2.0,
2196,Spule003_Image0285.jpg,0,0.0,
2197,Spule003_Image0286.jpg,0,0.0,
2198,Spule003_Image0287.jpg,1,2.0,
2199,Spule003_Image0288.jpg,1,2.0,
2200,Spule003_Image0289.jpg,0,0.0,
2201,Spule003_Image0290.jpg,0,0.0,
2202,Spule003_Image0293.jpg,0,0.0,
2203,Spule003_Image0294.jpg,0,0.0,
2204,Spule003_Image0295.jpg,1,2.0,
