Image,Wickelfehler,Angle,Index
Spule004_Image0796.jpg,1,0.0,3270
Spule004_Image0797.jpg,1,0.3451385989325393,3271
Spule004_Image0798.jpg,1,0.5929254177454697,3272
Spule004_Image0799.jpg,1,0.0,3273
Spule004_Image0800.jpg,1,0.0,3274
Spule004_Image0801.jpg,1,0.0,3275
Spule004_Image0802.jpg,1,0.3330999850915708,3276
Spule004_Image0803.jpg,1,0.3292715887818015,3277
Spule004_Image0804.jpg,1,0.19487684023505927,3278
Spule004_Image0805.jpg,1,0.0,3279
Spule004_Image0806.jpg,1,0.0,3280
Spule004_Image0807.jpg,1,0.18541740902689086,3281
Spule004_Image0808.jpg,1,0.0,3282
Spule004_Image0809.jpg,1,0.20758522906877275,3283
Spule004_Image0810.jpg,1,1.1178007988462582,3284
Spule004_Image0811.jpg,1,0.0,3285
Spule004_Image0812.jpg,1,0.30154559719026625,3286
Spule004_Image0813.jpg,1,0.0,3287
Spule004_Image0814.jpg,1,0.0,3288
Spule004_Image0815.jpg,1,0.0,3289
Spule004_Image0816.jpg,1,0.0,3290
Spule004_Image0817.jpg,1,0.17848632852151125,3291
Spule004_Image0818.jpg,1,0.3080299541996151,3292
Spule004_Image0819.jpg,1,0.0,3293
Spule004_Image0820.jpg,1,0.0,3294
Spule004_Image0821.jpg,1,0.0,3295
Spule004_Image0822.jpg,1,0.0,3296
Spule004_Image0823.jpg,1,0.19893648374305906,3297
Spule004_Image0824.jpg,1,0.0,3298
Spule004_Image0825.jpg,1,0.0,3299
Spule004_Image0826.jpg,1,0.0,3300
Spule004_Image0827.jpg,1,0.0,3301
Spule004_Image0828.jpg,1,0.0,3302
Spule004_Image0829.jpg,1,0.0,3303
Spule004_Image0830.jpg,1,0.3113778436031591,3304
Spule004_Image0831.jpg,1,0.27282879670786025,3305
Spule004_Image0832.jpg,1,0.0,3306
Spule004_Image0833.jpg,1,0.0,3307
Spule004_Image0834.jpg,1,0.0,3308
Spule004_Image0835.jpg,1,0.0,3309
Spule004_Image0836.jpg,1,0.3218728570876904,3310
Spule004_Image0837.jpg,1,0.27282879670786025,3311
Spule004_Image0838.jpg,1,0.0,3312
Spule004_Image0839.jpg,1,0.0,3313
Spule004_Image0840.jpg,1,0.35807997273520425,3314
Spule004_Image0841.jpg,1,0.0,3315
Spule004_Image0842.jpg,1,0.0,3316
Spule004_Image0843.jpg,1,0.2808526662832735,3317
Spule004_Image0844.jpg,1,0.0,3318
Spule004_Image0845.jpg,1,0.0,3319
Spule004_Image0846.jpg,1,0.34103019658632594,3320
Spule004_Image0847.jpg,1,0.2984047256145886,3321
Spule004_Image0848.jpg,1,0.27282879670786025,3322
Spule004_Image0849.jpg,1,0.0,3323
Spule004_Image0850.jpg,1,0.2984047256145886,3324
Spule004_Image0851.jpg,1,0.3182967879817432,3325
Spule004_Image0852.jpg,1,0.0,3326
Spule004_Image0853.jpg,1,0.0,3327
Spule004_Image0854.jpg,1,0.0,3328
Spule004_Image0855.jpg,1,0.20758522906877275,3329
Spule004_Image0856.jpg,1,0.3147993042051335,3330
Spule004_Image0857.jpg,1,0.0,3331
Spule004_Image0858.jpg,1,0.5850543977704667,3332
Spule004_Image0859.jpg,1,0.0,3333
Spule004_Image0860.jpg,1,0.6136253953050788,3334
Spule004_Image0861.jpg,1,0.3147993042051335,3335
Spule004_Image0862.jpg,1,0.5354122273934816,3336
Spule004_Image0863.jpg,1,0.3672353717354584,3337
Spule004_Image0864.jpg,1,0.2702550935653333,3338
Spule004_Image0865.jpg,1,0.2702550935653333,3339
Spule004_Image0866.jpg,1,0.5937333329379241,3340
Spule004_Image0867.jpg,1,0.2984047256145886,3341
Spule004_Image0868.jpg,1,0.5970010815640684,3342
Spule004_Image0869.jpg,1,0.0,3343
Spule004_Image0871.jpg,1,0.0,3344
Spule004_Image0872.jpg,1,0.0,3345
Spule004_Image0873.jpg,1,0.0,3346
Spule004_Image0874.jpg,1,0.0,3347
Spule004_Image0875.jpg,1,0.196885738215557,3348
Spule004_Image0876.jpg,1,0.0,3349
Spule004_Image0877.jpg,1,0.3147993042051335,3350
Spule004_Image0878.jpg,1,0.0,3351
Spule004_Image0879.jpg,1,0.0,3352
Spule004_Image0880.jpg,1,0.0,3353
Spule004_Image0881.jpg,1,0.0,3354
Spule004_Image0882.jpg,1,0.0,3355
Spule004_Image0883.jpg,1,0.2677294927822669,3356
Spule004_Image0884.jpg,1,0.0,3357
Spule004_Image0885.jpg,1,0.30154559719026625,3358
Spule004_Image0886.jpg,1,0.0,3359
Spule004_Image0887.jpg,1,0.0,3360
Spule004_Image0888.jpg,1,0.6986943829834713,3361
Spule004_Image0889.jpg,1,0.19893648374305906,3362
Spule004_Image0890.jpg,1,0.0,3363
Spule004_Image0891.jpg,1,0.0,3364
Spule004_Image0892.jpg,1,0.0,3365
Spule004_Image0893.jpg,1,0.21219785865449547,3366
Spule004_Image0894.jpg,1,0.0,3367
Spule004_Image0895.jpg,1,0.0,3368
Spule004_Image0896.jpg,1,0.0,3369
Spule004_Image0897.jpg,1,0.27812611354033623,3370
Spule004_Image0898.jpg,1,0.0,3371
Spule004_Image0899.jpg,1,0.34103019658632594,3372
Spule004_Image0900.jpg,1,0.0,3373
Spule004_Image0901.jpg,1,0.0,3374
Spule004_Image0902.jpg,1,0.0,3375
Spule004_Image0903.jpg,1,0.0,3376
Spule004_Image0904.jpg,1,0.0,3377
Spule004_Image0905.jpg,1,0.0,3378
Spule004_Image0906.jpg,1,0.0,3379
Spule004_Image0907.jpg,1,0.0,3380
Spule004_Image0908.jpg,1,0.0,3381
Spule004_Image0909.jpg,1,0.0,3382
Spule004_Image0910.jpg,1,0.0,3383
Spule004_Image0911.jpg,1,0.0,3384
Spule004_Image0912.jpg,1,0.0,3385
Spule004_Image0913.jpg,1,0.0,3386
Spule004_Image0914.jpg,1,0.0,3387
Spule004_Image0915.jpg,1,0.2702550935653333,3388
Spule004_Image0916.jpg,1,0.0,3389
Spule004_Image0917.jpg,1,0.0,3390
Spule004_Image0918.jpg,1,0.579107336385426,3391
Spule004_Image0919.jpg,1,0.0,3392
Spule004_Image0920.jpg,1,0.0,3393
Spule004_Image0921.jpg,1,0.0,3394
Spule004_Image0922.jpg,1,0.0,3395
Spule004_Image0923.jpg,1,0.0,3396
Spule004_Image0924.jpg,1,0.0,3397
Spule004_Image0925.jpg,1,0.0,3398
Spule004_Image0926.jpg,1,0.19893648374305906,3399
Spule004_Image0927.jpg,1,0.0,3400
Spule004_Image0928.jpg,1,0.0,3401
Spule004_Image0929.jpg,1,0.0,3402
Spule004_Image0930.jpg,1,0.27282879670786025,3403
Spule004_Image0931.jpg,1,0.0,3404
Spule004_Image0932.jpg,1,0.0,3405
Spule004_Image0933.jpg,1,0.2053533027997434,3406
Spule004_Image0934.jpg,1,0.0,3407
Spule004_Image0935.jpg,1,0.0,3408
Spule004_Image0936.jpg,1,0.5600447531348558,3409
Spule004_Image0937.jpg,1,0.0,3410
Spule004_Image0938.jpg,1,0.2677294927822669,3411
Spule004_Image0939.jpg,1,0.2754519896092865,3412
Spule004_Image0940.jpg,1,0.0,3413
Spule004_Image0941.jpg,1,0.3113778436031591,3414
Spule004_Image0942.jpg,1,0.6030243896099788,3415
Spule004_Image0943.jpg,1,0.2677294927822669,3416
Spule004_Image0944.jpg,1,0.0,3417
Spule004_Image0945.jpg,1,0.5485821590655404,3418
Spule004_Image0946.jpg,1,0.0,3419
Spule004_Image0947.jpg,1,0.28646934884174297,3420
Spule004_Image0948.jpg,1,0.658543177563603,3421
Spule004_Image0949.jpg,1,0.17848632852151125,3422
Spule004_Image0950.jpg,1,0.27282879670786025,3423
Spule004_Image0951.jpg,1,0.2677294927822669,3424
Spule004_Image0952.jpg,1,0.0,3425
Spule004_Image0954.jpg,1,0.0,3426
Spule004_Image0955.jpg,1,0.0,3427
Spule005_Image0016.jpg,0,0.5456575934157205,3428
Spule005_Image0017.jpg,0,0.27812611354033623,3429
Spule005_Image0018.jpg,0,0.13386474639113344,3430
Spule005_Image0019.jpg,0,0.0,3431
Spule005_Image0020.jpg,0,0.4018170155806426,3432
Spule005_Image0021.jpg,0,0.3746142256340197,3433
Spule005_Image0022.jpg,0,0.8031417201757485,3434
Spule005_Image0023.jpg,0,0.4139058649587191,3435
Spule005_Image0024.jpg,0,0.8338169530080701,3436
Spule005_Image0025.jpg,0,0.579886585514619,3437
Spule005_Image0026.jpg,0,0.28646934884174297,3438
Spule005_Image0027.jpg,0,0.5508530576031875,3439
Spule005_Image0028.jpg,0,0.6826113414680689,3440
Spule005_Image0029.jpg,0,0.2923152603525889,3441
Spule005_Image0030.jpg,0,0.3885862679186228,3442
Spule005_Image0031.jpg,0,0.3080299541996151,3443
Spule005_Image0032.jpg,0,0.6073977023221377,3444
Spule005_Image0033.jpg,0,0.3370184489922527,3445
Spule005_Image0034.jpg,0,0.3370184489922527,3446
Spule005_Image0035.jpg,0,0.2677294927822669,3447
Spule005_Image0036.jpg,0,0.8031417201757485,3448
Spule005_Image0037.jpg,0,0.6270757873050093,3449
Spule005_Image0038.jpg,0,0.17848632852151125,3450
Spule005_Image0039.jpg,0,0.0,3451
Spule005_Image0040.jpg,0,0.2328981276611571,3452
Spule005_Image0041.jpg,0,0.0,3453
Spule005_Image0042.jpg,0,0.4604520888429207,3454
Spule005_Image0043.jpg,0,0.3894710935406796,3455
Spule005_Image0044.jpg,0,0.3292715887818015,3456
Spule005_Image0045.jpg,0,0.19290852186925406,3457
Spule005_Image0046.jpg,0,0.19290852186925406,3458
Spule005_Image0047.jpg,0,0.0,3459
Spule005_Image0048.jpg,0,0.1836346597395243,3460
Spule005_Image0049.jpg,0,0.0,3461
Spule005_Image0050.jpg,0,0.2098662028034223,3462
Spule005_Image0051.jpg,0,0.5661342183968554,3463
Spule005_Image0052.jpg,0,0.6071145645577224,3464
Spule005_Image0053.jpg,0,0.17848632852151125,3465
Spule005_Image0054.jpg,0,0.14468139140194053,3466
Spule005_Image0055.jpg,0,0.0,3467
Spule005_Image0056.jpg,0,0.28936278280388106,3468
Spule005_Image0057.jpg,0,0.0,3469
Spule005_Image0058.jpg,0,0.0,3470
Spule005_Image0059.jpg,0,0.17848632852151125,3471
Spule005_Image0060.jpg,0,0.8277274877460705,3472
Spule005_Image0061.jpg,0,0.21702012674316207,3473
Spule005_Image0062.jpg,0,0.0,3474
Spule005_Image0063.jpg,0,0.35365968427212824,3475
Spule005_Image0064.jpg,0,0.28936278280388106,3476
Spule005_Image0065.jpg,0,0.0,3477
Spule005_Image0066.jpg,0,0.0,3478
Spule005_Image0067.jpg,0,0.17848632852151125,3479
Spule005_Image0068.jpg,0,0.3963328686942387,3480
Spule005_Image0069.jpg,0,0.24484034475160515,3481
Spule005_Image0070.jpg,0,0.0,3482
Spule005_Image0071.jpg,0,0.18017006237688885,3483
Spule005_Image0072.jpg,0,0.28936278280388106,3484
Spule005_Image0073.jpg,0,0.0,3485
Spule005_Image0074.jpg,0,0.2512827776902557,3486
Spule005_Image0075.jpg,0,0.35807997273520425,3487
Spule005_Image0076.jpg,0,0.19290852186925406,3488
Spule005_Image0077.jpg,0,0.19487684023505927,3489
Spule005_Image0078.jpg,0,0.28646934884174297,3490
Spule005_Image0079.jpg,0,0.18188586447190686,3491
Spule005_Image0080.jpg,0,0.21702012674316207,3492
Spule005_Image0081.jpg,0,0.2754519896092865,3493
Spule005_Image0082.jpg,0,0.2046138654221536,3494
Spule005_Image0083.jpg,0,0.0,3495
Spule005_Image0084.jpg,0,0.0,3496
Spule005_Image0085.jpg,0,0.0,3497
Spule005_Image0086.jpg,0,0.0,3498
Spule005_Image0087.jpg,0,0.0,3499
Spule005_Image0088.jpg,0,0.19290852186925406,3500
Spule005_Image0089.jpg,0,0.19290852186925406,3501
Spule005_Image0090.jpg,0,0.203168858891732,3502
Spule005_Image0091.jpg,0,0.0,3503
Spule005_Image0092.jpg,0,0.0,3504
Spule005_Image0093.jpg,0,0.2677294927822669,3505
Spule005_Image0094.jpg,0,0.0,3506
Spule005_Image0095.jpg,0,0.17848632852151125,3507
Spule005_Image0096.jpg,0,0.1492023628072943,3508
Spule005_Image0097.jpg,0,0.1836346597395243,3509
Spule005_Image0098.jpg,0,0.0,3510
Spule005_Image0099.jpg,0,0.0,3511
Spule005_Image0100.jpg,0,0.0,3512
Spule005_Image0101.jpg,0,0.0,3513
Spule005_Image0102.jpg,0,0.0,3514
Spule005_Image0103.jpg,0,0.0,3515
Spule005_Image0104.jpg,0,0.16850922449612635,3516
Spule005_Image0105.jpg,0,0.0,3517
Spule005_Image0106.jpg,0,0.0,3518
Spule005_Image0107.jpg,0,0.0,3519
Spule005_Image0108.jpg,0,0.0,3520
Spule005_Image0109.jpg,0,0.0,3521
Spule005_Image0110.jpg,0,0.0,3522
Spule005_Image0111.jpg,0,0.21951439252120103,3523
Spule005_Image0112.jpg,0,0.203168858891732,3524
Spule005_Image0113.jpg,0,0.0,3525
Spule005_Image0114.jpg,0,0.2098662028034223,3526
Spule005_Image0115.jpg,0,0.0,3527
Spule005_Image0116.jpg,0,0.21458190472512692,3528
Spule005_Image0117.jpg,0,0.21219785865449547,3529
Spule005_Image0118.jpg,0,0.0,3530
Spule005_Image0119.jpg,0,0.0,3531
Spule005_Image0120.jpg,0,0.0,3532
Spule005_Image0121.jpg,0,0.0,3533
Spule005_Image0122.jpg,0,0.0,3534
Spule005_Image0123.jpg,0,0.19487684023505927,3535
Spule005_Image0124.jpg,0,0.0,3536
Spule005_Image0125.jpg,0,0.0,3537
Spule005_Image0126.jpg,0,0.0,3538
Spule005_Image0127.jpg,0,0.0,3539
Spule005_Image0128.jpg,0,0.0,3540
Spule005_Image0129.jpg,0,0.0,3541
Spule005_Image0130.jpg,0,0.0,3542
Spule005_Image0131.jpg,0,0.0,3543
Spule005_Image0132.jpg,0,0.227353464390884,3544
Spule005_Image0133.jpg,0,0.0,3545
Spule005_Image0134.jpg,0,0.0,3546
Spule005_Image0135.jpg,0,0.0,3547
Spule005_Image0136.jpg,0,0.0,3548
Spule005_Image0137.jpg,0,0.0,3549
Spule005_Image0138.jpg,0,0.0,3550
Spule005_Image0139.jpg,0,0.13906305677016811,3551
Spule005_Image0140.jpg,0,0.2417414330197507,3552
Spule005_Image0141.jpg,0,0.0,3553
Spule005_Image0142.jpg,0,0.0,3554
Spule005_Image0143.jpg,0,0.0,3555
Spule005_Image0144.jpg,0,0.0,3556
Spule005_Image0145.jpg,0,0.0,3557
Spule005_Image0146.jpg,0,0.3113778436031591,3558
Spule005_Image0147.jpg,0,0.0,3559
Spule005_Image0148.jpg,0,0.1909795658944953,3560
Spule005_Image0149.jpg,0,0.17848632852151125,3561
Spule005_Image0150.jpg,0,0.0,3562
Spule005_Image0151.jpg,0,0.0,3563
Spule005_Image0152.jpg,0,0.0,3564
Spule005_Image0153.jpg,0,0.0,3565
Spule005_Image0154.jpg,0,0.22467896599483514,3566
Spule005_Image0155.jpg,0,0.0,3567
Spule005_Image0156.jpg,0,0.0,3568
Spule005_Image0157.jpg,0,0.196885738215557,3569
Spule005_Image0158.jpg,0,0.0,3570
Spule005_Image0159.jpg,0,0.0,3571
Spule005_Image0160.jpg,0,0.0,3572
Spule005_Image0161.jpg,0,0.0,3573
Spule005_Image0162.jpg,0,0.27812611354033623,3574
Spule005_Image0163.jpg,0,0.0,3575
Spule005_Image0164.jpg,0,0.0,3576
Spule005_Image0165.jpg,0,0.19487684023505927,3577
Spule005_Image0166.jpg,0,0.0,3578
Spule005_Image0167.jpg,0,0.27812611354033623,3579
Spule005_Image0168.jpg,0,0.0,3580
Spule005_Image0169.jpg,0,0.0,3581
Spule005_Image0170.jpg,0,0.1909795658944953,3582
Spule005_Image0171.jpg,0,0.0,3583
Spule005_Image0172.jpg,0,0.3255301901147431,3584
Spule005_Image0173.jpg,0,0.304753288337598,3585
Spule005_Image0174.jpg,0,0.21219785865449547,3586
Spule005_Image0175.jpg,0,0.18017006237688885,3587
Spule005_Image0176.jpg,0,0.0,3588
Spule005_Image0177.jpg,0,0.19893648374305906,3589
Spule005_Image0178.jpg,0,0.2953286073233355,3590
Spule005_Image0179.jpg,0,0.0,3591
Spule005_Image0180.jpg,0,0.0,3592
Spule005_Image0181.jpg,0,0.27812611354033623,3593
Spule005_Image0182.jpg,0,0.0,3594
Spule005_Image0183.jpg,0,0.0,3595
Spule005_Image0184.jpg,0,0.0,3596
Spule005_Image0185.jpg,0,0.0,3597
Spule005_Image0186.jpg,0,0.0,3598
Spule005_Image0187.jpg,0,0.0,3599
Spule005_Image0188.jpg,0,0.0,3600
Spule005_Image0204.jpg,0,1.5481576989779682,3601
Spule005_Image0205.jpg,0,0.9652937205834956,3602
Spule005_Image0206.jpg,0,0.0,3603
Spule005_Image0207.jpg,0,0.5846305207051778,3604
Spule005_Image0208.jpg,0,1.516456824011908,3605
Spule005_Image0209.jpg,0,0.9198660454451204,3606
Spule005_Image0210.jpg,0,0.8735560280238781,3607
Spule005_Image0211.jpg,0,1.23400274104167,3608
Spule005_Image0212.jpg,0,1.4502162909334284,3609
Spule005_Image0213.jpg,0,0.9575768450282665,3610
Spule005_Image0214.jpg,0,1.14791169030799,3611
Spule005_Image0215.jpg,0,1.134866342213655,3612
Spule005_Image0216.jpg,0,1.9227450612356352,3613
Spule005_Image0217.jpg,0,0.6365935759634864,3614
Spule005_Image0218.jpg,0,1.0708244547869632,3615
Spule005_Image0219.jpg,0,1.0708244547869632,3616
Spule005_Image0220.jpg,0,1.4688007143858246,3617
Spule005_Image0221.jpg,0,1.11407876145824,3618
Spule005_Image0222.jpg,0,0.7431349874578977,3619
Spule005_Image0223.jpg,0,0.6276763143963902,3620
Spule005_Image0224.jpg,0,1.6703084156960966,3621
Spule005_Image0225.jpg,0,1.3725341537474876,3622
Spule005_Image0226.jpg,0,0.5672664098579344,3623
Spule005_Image0227.jpg,0,1.2426238330945591,3624
Spule005_Image0228.jpg,0,1.3478872801985986,3625
Spule005_Image0229.jpg,0,0.8536380668309141,3626
Spule005_Image0230.jpg,0,0.793476004193351,3627
Spule005_Image0231.jpg,0,1.0708244547869632,3628
Spule005_Image0233.jpg,0,0.8755857082001426,3629
Spule005_Image0234.jpg,0,0.3182967879817432,3630
Spule005_Image0235.jpg,0,0.8572850844811719,3631
Spule005_Image0237.jpg,0,0.5589787798236097,3632
Spule005_Image0238.jpg,0,1.0708244547869632,3633
Spule005_Image0239.jpg,0,1.0708244547869632,3634
Spule005_Image0241.jpg,0,1.0161034477986095,3635
Spule005_Image0242.jpg,0,0.6335601443143581,3636
Spule005_Image0243.jpg,0,0.6316079477742822,3637
Spule005_Image0245.jpg,0,0.8338169530080701,3638
Spule005_Image0247.jpg,0,1.0810203400247806,3639
Spule005_Image0249.jpg,0,0.8757296413993961,3640
Spule005_Image0250.jpg,0,0.6586074917828364,3641
Spule005_Image0251.jpg,0,1.0708244547869632,3642
Spule005_Image0253.jpg,0,0.8277274877460705,3643
Spule005_Image0254.jpg,0,0.1909795658944953,3644
Spule005_Image0255.jpg,0,1.0708244547869632,3645
Spule005_Image0257.jpg,0,0.7416065427953562,3646
Spule005_Image0258.jpg,0,0.21702012674316207,3647
Spule005_Image0259.jpg,0,0.5672664098579344,3648
Spule005_Image0261.jpg,0,0.6041620870090145,3649
Spule005_Image0262.jpg,0,0.6400893138352679,3650
Spule005_Image0263.jpg,0,0.2702550935653333,3651
Spule005_Image0265.jpg,0,1.0708244547869632,3652
Spule005_Image0266.jpg,0,0.4196817357250893,3653
Spule005_Image0267.jpg,0,0.6330960921868767,3654
Spule005_Image0269.jpg,0,0.27812611354033623,3655
Spule005_Image0270.jpg,0,0.6973463963847598,3656
Spule005_Image0271.jpg,0,0.5404620933303443,3657
Spule005_Image0273.jpg,0,0.5834819438089016,3658
Spule005_Image0274.jpg,0,0.6772778377883331,3659
Spule005_Image0275.jpg,0,1.0708244547869632,3660
Spule005_Image0277.jpg,0,0.5485821590655404,3661
Spule005_Image0278.jpg,0,0.5729386976834859,3662
Spule005_Image0279.jpg,0,0.5564620016368275,3663
Spule005_Image0281.jpg,0,0.6372371148652594,3664
Spule005_Image0282.jpg,0,0.901972300266478,3665
Spule005_Image0283.jpg,0,0.3080299541996151,3666
Spule005_Image0285.jpg,0,0.6483962925954119,3667
Spule005_Image0286.jpg,0,0.5590851945382537,3668
Spule005_Image0287.jpg,0,0.5896023498699573,3669
Spule005_Image0289.jpg,0,0.2754519896092865,3670
Spule005_Image0290.jpg,0,0.1909795658944953,3671
Spule005_Image0291.jpg,0,0.4048490283717239,3672
Spule005_Image0293.jpg,0,0.5817979561650785,3673
Spule005_Image0294.jpg,0,0.6740368979845054,3674
Spule005_Image0295.jpg,0,0.6299028112873055,3675
Spule005_Image0297.jpg,0,0.2953286073233355,3676
Spule005_Image0298.jpg,0,0.460118024481484,3677
Spule005_Image0299.jpg,0,0.9128194536010344,3678
Spule005_Image0300.jpg,0,0.5906572146466711,3679
Spule005_Image0301.jpg,0,0.5944993030413581,3680
Spule005_Image0302.jpg,0,0.6324765559818829,3681
Spule005_Image0303.jpg,0,0.8108642170027679,3682
Spule005_Image0305.jpg,0,0.8401655157310796,3683
Spule005_Image0306.jpg,0,0.4475413421792524,3684
Spule005_Image0307.jpg,0,0.2953286073233355,3685
Spule005_Image0309.jpg,0,0.2754519896092865,3686
Spule005_Image0310.jpg,0,0.3370184489922527,3687
Spule005_Image0311.jpg,0,0.6296746315849023,3688
Spule005_Image0313.jpg,0,0.5912226371793411,3689
Spule005_Image0314.jpg,0,0.6991101693215303,3690
Spule005_Image0315.jpg,0,0.27812611354033623,3691
Spule005_Image0317.jpg,0,0.35365968427212824,3692
Spule005_Image0318.jpg,0,0.4340962972463279,3693
Spule005_Image0319.jpg,0,0.6385640461825189,3694
Spule005_Image0321.jpg,0,0.3182967879817432,3695
Spule005_Image0322.jpg,0,0.3819492304649975,3696
Spule005_Image0323.jpg,0,0.2923152603525889,3697
Spule005_Image0324.jpg,0,0.6661999701831416,3698
Spule005_Image0325.jpg,0,0.2836332049289672,3699
Spule005_Image0326.jpg,0,0.6986943829834713,3700
Spule005_Image0327.jpg,0,0.28646934884174297,3701
Spule005_Image0329.jpg,0,0.304753288337598,3702
Spule005_Image0330.jpg,0,0.4552875153692865,3703
Spule005_Image0331.jpg,0,0.3292715887818015,3704
Spule005_Image0332.jpg,0,0.6234184542779566,3705
Spule005_Image0333.jpg,0,0.2754519896092865,3706
Spule005_Image0334.jpg,0,0.6124117127191386,3707
Spule005_Image0335.jpg,0,0.304753288337598,3708
Spule005_Image0336.jpg,0,0.2754519896092865,3709
Spule005_Image0337.jpg,0,0.2677294927822669,3710
Spule005_Image0338.jpg,0,0.304753288337598,3711
Spule005_Image0339.jpg,0,0.2836332049289672,3712
Spule005_Image0341.jpg,0,0.3080299541996151,3713
Spule005_Image0342.jpg,0,0.4230970548545581,3714
Spule005_Image0343.jpg,0,0.0,3715
Spule005_Image0345.jpg,0,0.20758522906877275,3716
Spule005_Image0346.jpg,0,0.3805269159325307,3717
Spule005_Image0347.jpg,0,0.304753288337598,3718
Spule005_Image0348.jpg,0,0.6406494323849606,3719
Spule005_Image0349.jpg,0,0.4210031404707729,3720
Spule005_Image0350.jpg,0,0.15568892180157956,3721
Spule005_Image0351.jpg,0,0.304753288337598,3722
Spule005_Image0352.jpg,0,0.8199609996293057,3723
Spule005_Image0353.jpg,0,0.0,3724
Spule005_Image0354.jpg,0,0.0,3725
Spule005_Image0355.jpg,0,0.6335601443143581,3726
Spule005_Image0356.jpg,0,0.5970010815640684,3727
Spule005_Image0357.jpg,0,0.17848632852151125,3728
Spule005_Image0358.jpg,0,0.1492023628072943,3729
Spule005_Image0359.jpg,0,0.0,3730
Spule005_Image0360.jpg,0,0.6295226035876339,3731
Spule005_Image0361.jpg,0,0.0,3732
Spule005_Image0362.jpg,0,0.4206058462953763,3733
Spule005_Image0363.jpg,0,0.2923152603525889,3734
Spule005_Image0364.jpg,0,0.6661999701831416,3735
Spule005_Image0365.jpg,0,0.19290852186925406,3736
Spule005_Image0366.jpg,0,0.3794791278358355,3737
Spule005_Image0367.jpg,0,0.5883864932665652,3738
Spule005_Image0368.jpg,0,0.4635187939437523,3739
Spule005_Image0369.jpg,0,0.0,3740
Spule005_Image0370.jpg,0,0.18601480072217733,3741
Spule005_Image0371.jpg,0,0.5802052779468845,3742
Spule005_Image0372.jpg,0,0.6599379031376728,3743
Spule005_Image0373.jpg,0,0.0,3744
Spule005_Image0374.jpg,0,0.0,3745
Spule005_Image0375.jpg,0,0.5354589855645338,3746
Spule005_Image0376.jpg,0,0.8425242607404146,3747
Spule005_Image0378.jpg,0,0.753848333070767,3748
Spule005_Image0400.jpg,0,0.6820603931726519,3749
Spule005_Image0402.jpg,0,0.0,3750
Spule005_Image0404.jpg,0,0.21219785865449547,3751
Spule005_Image0405.jpg,0,0.0,3752
Spule005_Image0406.jpg,0,0.18723511085551567,3753
Spule005_Image0407.jpg,0,0.20103039812684415,3754
Spule005_Image0408.jpg,0,0.0,3755
Spule005_Image0409.jpg,0,0.18541740902689086,3756
Spule005_Image0410.jpg,0,0.0,3757
Spule005_Image0411.jpg,0,0.0,3758
Spule005_Image0412.jpg,0,0.6478992892967043,3759
Spule005_Image0413.jpg,0,0.0,3760
Spule005_Image0414.jpg,0,0.3569414849289877,3761
Spule005_Image0415.jpg,0,0.20758522906877275,3762
Spule005_Image0416.jpg,0,0.0,3763
Spule005_Image0417.jpg,0,0.0,3764
Spule005_Image0418.jpg,0,0.0,3765
Spule005_Image0419.jpg,0,0.0,3766
Spule005_Image0420.jpg,0,0.5561998081488962,3767
Spule005_Image0421.jpg,0,0.0,3768
Spule005_Image0422.jpg,0,0.0,3769
Spule005_Image0423.jpg,0,0.19893648374305906,3770
Spule005_Image0424.jpg,0,0.37443423802514303,3771
Spule005_Image0425.jpg,0,0.17848632852151125,3772
Spule005_Image0426.jpg,0,0.0,3773
Spule005_Image0427.jpg,0,0.0,3774
Spule005_Image0428.jpg,0,0.0,3775
Spule005_Image0429.jpg,0,0.0,3776
Spule005_Image0430.jpg,0,0.3608419451388728,3777
Spule005_Image0431.jpg,0,0.18908880328597813,3778
Spule005_Image0432.jpg,0,0.20103039812684415,3779
Spule005_Image0433.jpg,0,0.0,3780
Spule005_Image0434.jpg,0,0.17903998636760213,3781
Spule005_Image0435.jpg,0,0.0,3782
Spule005_Image0436.jpg,0,0.0,3783
Spule005_Image0437.jpg,0,0.21951439252120103,3784
Spule005_Image0438.jpg,0,0.0,3785
Spule005_Image0439.jpg,0,0.17848632852151125,3786
Spule005_Image0440.jpg,0,0.2836332049289672,3787
Spule005_Image0441.jpg,0,0.0,3788
Spule005_Image0442.jpg,0,0.3819492304649975,3789
Spule005_Image0443.jpg,0,0.0,3790
Spule005_Image0444.jpg,0,0.1492023628072943,3791
Spule005_Image0445.jpg,0,0.0,3792
Spule005_Image0446.jpg,0,0.0,3793
Spule005_Image0447.jpg,0,0.0,3794
Spule005_Image0448.jpg,0,0.0,3795
Spule005_Image0449.jpg,0,0.0,3796
Spule005_Image0450.jpg,0,0.2850324654222411,3797
Spule005_Image0451.jpg,0,0.0,3798
Spule005_Image0452.jpg,0,0.1989308881848185,3799
Spule005_Image0453.jpg,0,0.0,3800
Spule005_Image0454.jpg,0,0.0,3801
Spule005_Image0455.jpg,0,0.0,3802
Spule005_Image0456.jpg,0,0.0,3803
Spule005_Image0457.jpg,0,0.0,3804
Spule005_Image0458.jpg,0,0.22206665672771386,3805
Spule005_Image0459.jpg,0,0.3113778436031591,3806
Spule005_Image0460.jpg,0,0.0,3807
Spule005_Image0461.jpg,0,0.0,3808
Spule005_Image0462.jpg,0,0.6509763362894376,3809
